,x,y,Batch,subtype
TCGA-A2-A0YK-01A-22D-A10A-05,6.806636,2.4233766,Source,Normal-like
TCGA-BH-A208-01A-11D-A161-05,5.5185676,-0.43321353,Source,Normal-like
TCGA-LL-A441-01A-11D-A244-05,10.226989,2.509607,Source,Normal-like
TCGA-AO-A0JB-01A-11D-A10P-05,5.056551,-0.31445548,Source,Normal-like
TCGA-AC-A2FK-01A-12D-A17Z-05,7.6626315,-0.43978912,Source,Normal-like
TCGA-C8-A8HR-01A-11D-A36K-05,7.1463656,0.37153217,Source,Normal-like
TCGA-LD-A9QF-01A-32D-A41Q-05,8.638078,2.9737077,Source,Normal-like
TCGA-EW-A1P1-01A-31D-A14H-05,7.825786,1.1566098,Source,Normal-like
TCGA-BH-A28O-01A-11D-A22B-05,7.5264883,-0.43069574,Source,Normal-like
TCGA-A2-A1G6-01A-11D-A13K-05,7.6412654,-0.51247805,Source,Normal-like
TCGA-E2-A108-01A-13D-A10N-05,8.647621,2.2888067,Source,Normal-like
TCGA-BH-A1FU-01A-11D-A14H-05,8.528027,2.2458143,Source,Normal-like
TCGA-A2-A4RY-01A-31D-A268-05,6.8458943,1.0219179,Source,Normal-like
TCGA-OL-A5D6-01A-21D-A27Y-05,7.1898155,3.9761925,Source,Normal-like
TCGA-EW-A1PG-01A-11D-A145-05,6.507944,0.49232426,Source,Normal-like
TCGA-AR-A1AO-01A-11D-A12R-05,9.966203,1.5971019,Source,Normal-like
TCGA-BH-A6R9-01A-21D-A32T-05,7.9104414,0.8260226,Source,Normal-like
TCGA-A2-A25A-01A-12D-A16G-05,5.4416294,2.4740274,Source,Normal-like
TCGA-A1-A0SB-01A-11D-A145-05,7.773167,-0.49171463,Source,Normal-like
TCGA-OL-A5RY-01A-21D-A28C-05,8.580546,2.8714454,Source,Normal-like
TCGA-BH-A42U-01A-12D-A244-05,7.167883,0.47226635,Source,Normal-like
TCGA-AR-A2LQ-01A-22D-A18O-05,7.3029065,0.6782704,Source,Normal-like
TCGA-OL-A97C-01A-32D-A41Q-05,7.833729,-0.30321062,Source,Normal-like
TCGA-AO-A03U-01B-21D-A10N-05,9.641243,1.0036108,Source,Normal-like
TCGA-A2-A3XW-01A-11D-A23D-05,7.5078087,-0.038430955,Source,Normal-like
TCGA-AO-A1KO-01A-31D-A13K-05,7.906738,-0.4369565,Source,Normal-like
TCGA-PL-A8LY-01A-11D-A41Q-05,7.729712,-0.46420518,Source,Normal-like
TCGA-BH-A8FZ-01A-11D-A357-05,7.096557,0.34165683,Source,Normal-like
TCGA-LL-A73Z-01A-11D-A32T-05,7.1187596,0.6283883,Source,Normal-like
TCGA-D8-A1XW-01A-11D-A14N-05,10.958849,0.8628404,Source,Normal-like
TCGA-AR-A2LH-01A-31D-A18O-05,7.663422,2.4730968,Source,Normal-like
TCGA-AC-A3YI-01A-21D-A23D-05,7.271849,0.67499995,Source,Normal-like
TCGA-GM-A2DD-01A-11D-A17Z-05,7.4988027,3.3953326,Source,Normal-like
TCGA-EW-A1P7-01A-21D-A145-05,9.97231,1.9733926,Source,Normal-like
TCGA-A8-A08H-01A-21D-A00Y-05,9.643851,1.6587232,Source,Normal-like
TCGA-A2-A0CL-01A-11D-A112-05,9.488499,1.9583399,Source,Normal-like
TCGA-AO-A03T-01A-21D-A032-05,5.0753584,-0.48298126,Source,Normal-like
TCGA-B6-A0RQ-01A-11D-A112-05,5.999844,-1.1036377,Source,Normal-like
TCGA-AO-A03R-01A-21D-A032-05,4.6538463,-0.5182659,Source,Normal-like
TCGA-A2-A0CZ-01A-11D-A032-05,5.9956784,-0.92734253,Source,Normal-like
TCGA-E2-A1IH-01A-11D-A13K-05,6.5428524,1.7898252,Source,LumA
TCGA-AO-A0JI-01A-21D-A10P-05,5.2538023,5.352355,Source,LumA
TCGA-LL-A740-01A-21D-A32T-05,7.1830325,3.8700507,Source,LumA
TCGA-BH-A1EO-01A-11D-A138-05,5.07753,3.4016058,Source,LumA
TCGA-D8-A27G-01A-11D-A16G-05,4.5822105,4.2941074,Source,LumA
TCGA-D8-A73U-01A-11D-A33F-05,7.4339933,2.343737,Source,LumA
TCGA-E9-A3X8-01A-31D-A230-05,6.5752783,1.1706995,Source,LumA
TCGA-AC-A3HN-01A-11D-A212-05,6.8878226,0.7114273,Source,LumA
TCGA-GM-A2DK-01A-21D-A17Z-05,6.761329,1.9098048,Source,LumA
TCGA-AO-A0JG-01A-31D-A10P-05,5.3630238,2.0035121,Source,LumA
TCGA-AR-A5QM-01A-11D-A27Y-05,4.918289,4.145313,Source,LumA
TCGA-A2-A0EU-01A-22D-A10P-05,4.961059,0.006242125,Source,LumA
TCGA-BH-A0GZ-01A-11D-A10P-05,5.961607,3.756309,Source,LumA
TCGA-AC-A3TN-01A-11D-A22B-05,5.2332397,2.2537463,Source,LumA
TCGA-D8-A1JN-01A-11D-A13K-05,4.7223353,3.1376834,Source,LumA
TCGA-BH-A2L8-01A-11D-A18O-05,6.83654,2.0720203,Source,LumA
TCGA-OL-A6VQ-01A-12D-A41Q-05,5.648247,1.7336559,Source,LumA
TCGA-B6-A401-01A-11D-A23D-05,6.226562,2.1783628,Source,LumA
TCGA-BH-A1EY-01A-11D-A13K-05,6.2328076,3.1758516,Source,LumA
TCGA-AN-A0XT-01A-11D-A10A-05,5.1890554,-0.3789975,Source,LumA
TCGA-BH-A0BJ-01A-11D-A10P-05,6.846486,0.22792724,Source,LumA
TCGA-E2-A3DX-01A-21D-A212-05,6.644695,0.6594109,Source,LumA
TCGA-MS-A51U-01A-31D-A268-05,6.327475,0.8082174,Source,LumA
TCGA-E2-A1BC-01A-11D-A12R-05,5.570719,1.8731145,Source,LumA
TCGA-BH-A0W5-01A-11D-A10A-05,6.954066,0.91920996,Source,LumA
TCGA-AC-A6NO-01A-12D-A33F-05,5.167209,0.22567733,Source,LumA
TCGA-GM-A2DI-01A-31D-A18O-05,8.307512,2.2675798,Source,LumA
TCGA-BH-A1FL-01A-11D-A13K-05,5.2489967,2.01072,Source,LumA
TCGA-D8-A1JB-01A-11D-A13K-05,6.9147515,1.8348413,Source,LumA
TCGA-BH-A0DI-01A-21D-A12R-05,6.1659045,3.7775729,Source,LumA
TCGA-BH-A1FE-01A-11D-A13K-05,6.438275,2.6282961,Source,LumA
TCGA-A7-A26E-01B-06D-A27B-05,6.1190524,2.7596204,Source,LumA
TCGA-BH-AB28-01A-31D-A41Q-05,5.538675,4.2869077,Source,LumA
TCGA-D8-A27V-01A-12D-A17F-05,4.3996563,1.4379945,Source,LumA
TCGA-A7-A4SB-01A-21D-A268-05,5.092218,0.6449866,Source,LumA
TCGA-A7-A26E-01A-11D-A16A-05,6.150374,2.6178193,Source,LumA
TCGA-BH-A0DK-01A-21D-A10P-05,4.762375,4.841534,Source,LumA
TCGA-D8-A1XD-01A-11D-A14H-05,6.0794177,2.5507796,Source,LumA
TCGA-BH-A0DP-01A-21D-A10P-05,5.5418453,2.6978858,Source,LumA
TCGA-E2-A1L8-01A-11D-A13K-05,4.9999843,0.89012873,Source,LumA
TCGA-BH-A8G0-01A-11D-A357-05,6.5604625,0.6749847,Source,LumA
TCGA-BH-A1EX-01A-11D-A13K-05,4.6937556,0.20352289,Source,LumA
TCGA-EW-A1J3-01A-11D-A13K-05,5.139982,1.926408,Source,LumA
TCGA-E9-A1NH-01A-11D-A14H-05,6.2096195,1.2482708,Source,LumA
TCGA-A2-A0EN-01A-13D-A10P-05,6.5290318,3.0799482,Source,LumA
TCGA-BH-A0E2-01A-11D-A10P-05,5.8798738,3.8225784,Source,LumA
TCGA-D8-A1Y0-01A-11D-A14N-05,5.0827436,2.3774836,Source,LumA
TCGA-AR-A2LO-01A-31D-A18O-05,6.913745,2.196566,Source,LumA
TCGA-A7-A26J-01A-11D-A16A-05,4.657141,2.6709824,Source,LumA
TCGA-B6-A40C-01A-11D-A23D-05,5.05829,3.2509987,Source,LumA
TCGA-AO-A03M-01B-11D-A10N-05,8.30366,2.3343966,Source,LumA
TCGA-B6-A0RV-01A-11D-A10P-05,6.288529,2.6849022,Source,LumA
TCGA-BH-A42V-01A-11D-A244-05,5.5544763,2.5424078,Source,LumA
TCGA-AO-A12E-01A-11D-A10N-05,4.9040604,4.1060944,Source,LumA
TCGA-E2-A2P6-01A-11D-A19Z-05,4.53432,2.631111,Source,LumA
TCGA-A2-A1G0-01A-11D-A13K-05,5.527732,-0.03171876,Source,LumA
TCGA-5L-AAT1-01A-12D-A41Q-05,5.2934566,3.673777,Source,LumA
TCGA-C8-A1HO-01A-11D-A13K-05,5.1864166,4.940692,Source,LumA
TCGA-LD-A66U-01A-11D-A31V-05,5.0136094,1.053241,Source,LumA
TCGA-E9-A1R6-01A-11D-A14H-05,4.0166273,3.8830829,Source,LumA
TCGA-E2-A1IO-01A-11D-A145-05,5.033534,0.1927662,Source,LumA
TCGA-AC-A5XU-01A-11D-A28C-05,4.2968326,3.8304424,Source,LumA
TCGA-E2-A1IN-01A-11D-A13K-05,4.893742,-0.0900741,Source,LumA
TCGA-A7-A56D-01A-11D-A27Y-05,4.414168,2.5613241,Source,LumA
TCGA-BH-A0HK-01A-11D-A10P-05,4.694543,4.012153,Source,LumA
TCGA-D8-A1XB-01A-11D-A14H-05,5.304221,2.9957035,Source,LumA
TCGA-AC-A23G-01A-11D-A212-05,6.153111,0.8175348,Source,LumA
TCGA-AC-A2B8-01A-11D-A17F-05,5.0868564,1.4914207,Source,LumA
TCGA-BH-A5J0-01A-11D-A27Y-05,4.418465,0.47327933,Source,LumA
TCGA-AO-A125-01A-11D-A10N-05,4.690745,1.8983679,Source,LumA
TCGA-OL-A66N-01A-12D-A31V-05,5.933043,3.3165913,Source,LumA
TCGA-OL-A66J-01A-11D-A29O-05,3.7484994,1.1013474,Source,LumA
TCGA-EW-A1P3-01A-11D-A145-05,5.3245173,1.5790232,Source,LumA
TCGA-BH-A0B8-01A-21D-A10P-05,3.9449434,3.7826197,Source,LumA
TCGA-E9-A1QZ-01A-21D-A16A-05,6.3002796,1.0559107,Source,LumA
TCGA-BH-A0DQ-01A-11D-A10P-05,4.42291,0.20902638,Source,LumA
TCGA-AC-A8OP-01A-11D-A36K-05,4.045746,4.089132,Source,LumA
TCGA-XX-A899-01A-11D-A36K-05,5.863593,3.0555868,Source,LumA
TCGA-A2-A259-01A-11D-A16G-05,7.0528655,-0.012551328,Source,LumA
TCGA-A2-A3KC-01A-11D-A212-05,5.734692,3.7380447,Source,LumA
TCGA-D8-A1XA-01A-11D-A14H-05,4.2531166,1.5787874,Source,LumA
TCGA-E2-A1B1-01A-21D-A12R-05,7.0093646,-0.21855387,Source,LumA
TCGA-A7-A5ZX-01A-12D-A29O-05,6.3375497,1.3262428,Source,LumA
TCGA-BH-A201-01A-11D-A14N-05,7.066638,0.080788665,Source,LumA
TCGA-AQ-A04L-01B-21D-A10N-05,4.8928957,2.653808,Source,LumA
TCGA-BH-A0E1-01A-11D-A10P-05,6.7219305,0.9675521,Source,LumA
TCGA-AR-A0U3-01A-11D-A10A-05,4.5371146,4.3865657,Source,LumA
TCGA-A7-A425-01A-11D-A244-05,5.101333,0.17477089,Source,LumA
TCGA-OL-A66H-01A-11D-A29O-05,5.653133,-0.025589775,Source,LumA
TCGA-D8-A1XV-01A-11D-A14N-05,5.207147,1.3030659,Source,LumA
TCGA-S3-A6ZG-01A-22D-A32T-05,4.6027007,4.1525173,Source,LumA
TCGA-E9-A1NG-01A-21D-A14N-05,5.7541623,-0.27850792,Source,LumA
TCGA-AC-A5XS-01A-11D-A29O-05,5.0676107,1.4294691,Source,LumA
TCGA-A7-A3RF-01A-11D-A22B-05,5.0165596,-0.078215994,Source,LumA
TCGA-PL-A8LX-01A-11D-A41Q-05,6.158281,0.6317638,Source,LumA
TCGA-AR-A1AX-01A-11D-A12R-05,8.457854,2.3044112,Source,LumA
TCGA-BH-A1FB-01A-11D-A13K-05,7.107294,0.25029853,Source,LumA
TCGA-BH-A0HI-01A-11D-A10P-05,6.5332346,0.82161194,Source,LumA
TCGA-AR-A5QP-01A-11D-A28C-05,6.25851,2.227206,Source,LumA
TCGA-B6-A0RI-01A-11D-A10P-05,5.1762304,0.32621646,Source,LumA
TCGA-E2-A1IE-01A-11D-A13K-05,4.137591,3.7857513,Source,LumA
TCGA-E9-A1N5-01A-11D-A14H-05,5.6266227,2.46309,Source,LumA
TCGA-GM-A5PX-01A-12D-A28C-05,5.0987163,1.7134942,Source,LumA
TCGA-B6-A0RG-01A-11D-A10P-05,4.0154886,0.37729505,Source,LumA
TCGA-E2-A1IF-01A-11D-A145-05,5.78043,-0.20601465,Source,LumA
TCGA-BH-A1F5-01A-12D-A13K-05,5.3321486,-0.03525065,Source,LumA
TCGA-D8-A27T-01A-11D-A16G-05,4.5556617,1.4015286,Source,LumA
TCGA-B6-A40B-01A-11D-A23D-05,4.878584,3.710726,Source,LumA
TCGA-E9-A24A-01A-11D-A16A-05,6.2500386,-0.04022912,Source,LumA
TCGA-AC-A3TM-01A-11D-A22B-05,5.2821035,2.033395,Source,LumA
TCGA-D8-A4Z1-01A-21D-A268-05,6.996226,0.83858925,Source,LumA
TCGA-AC-A3OD-01B-06D-A22R-05,5.746654,4.5103836,Source,LumA
TCGA-C8-A3M7-01A-12D-A21R-05,6.8498526,2.7288215,Source,LumA
TCGA-A8-A08O-01A-21D-A10P-05,5.5337486,0.44193825,Source,LumA
TCGA-D8-A73X-01A-11D-A32T-05,5.6023793,2.464943,Source,LumA
TCGA-S3-AA12-01A-11D-A41Q-05,3.7397244,1.0292625,Source,LumA
TCGA-LL-A6FQ-01A-11D-A31V-05,4.499019,1.9217117,Source,LumA
TCGA-A2-A0YI-01A-31D-A10N-05,6.7491813,2.5825577,Source,LumA
TCGA-GM-A2DA-01A-11D-A18O-05,3.8977103,0.6001729,Source,LumA
TCGA-OK-A5Q2-01A-11D-A27Y-05,5.8341823,3.4987357,Source,LumA
TCGA-A2-A1FV-01A-11D-A13K-05,3.8571115,3.819406,Source,LumA
TCGA-C8-A26Z-01A-11D-A16G-05,4.6878,0.9388746,Source,LumA
TCGA-GM-A4E0-01A-12D-A268-05,6.656458,3.0705922,Source,LumA
TCGA-OL-A5RX-01A-11D-A28C-05,6.482791,1.2364492,Source,LumA
TCGA-BH-A0HA-01A-11D-A12R-05,6.043465,2.4440687,Source,LumA
TCGA-E2-A10F-01A-11D-A10N-05,5.38455,2.770394,Source,LumA
TCGA-E2-A1IL-01A-11D-A14H-05,5.720864,0.31934315,Source,LumA
TCGA-C8-A1HI-01A-11D-A138-05,6.899619,0.4536514,Source,LumA
TCGA-AQ-A0Y5-01A-11D-A14N-05,5.8974676,1.9799597,Source,LumA
TCGA-A7-A26J-01B-02D-A27B-05,4.865232,2.6007876,Source,LumA
TCGA-D8-A1X8-01A-11D-A14N-05,5.055159,1.6957797,Source,LumA
TCGA-E9-A1RD-01A-11D-A161-05,6.439822,4.515243,Source,LumA
TCGA-E2-A1IU-01A-11D-A14H-05,4.5027184,0.7757602,Source,LumA
TCGA-D8-A1XY-01A-11D-A14N-05,3.7727494,0.31973758,Source,LumA
TCGA-EW-A2FS-01A-11D-A17F-05,4.337946,3.4905174,Source,LumA
TCGA-A1-A0SG-01A-11D-A145-05,4.558989,-0.06892314,Source,LumA
TCGA-E9-A1RF-01A-11D-A161-05,5.3054547,5.2291365,Source,LumA
TCGA-EW-A423-01A-11D-A244-05,4.5468526,3.2258434,Source,LumA
TCGA-BH-A0B5-01A-11D-A12R-05,4.9723186,2.3910697,Source,LumA
TCGA-V7-A7HQ-01A-11D-A33F-05,5.190012,-0.060010858,Source,LumA
TCGA-E9-A245-01A-22D-A16G-05,5.7441735,-0.36634997,Source,LumA
TCGA-BH-A0HP-01A-12D-A10P-05,5.4342194,2.0731435,Source,LumA
TCGA-A1-A0SF-01A-11D-A145-05,4.165146,1.8399258,Source,LumA
TCGA-BH-A0H3-01A-11D-A12R-05,6.530493,1.0567006,Source,LumA
TCGA-A2-A0CT-01A-31D-A10P-05,4.8508306,4.7991633,Source,LumA
TCGA-D8-A1XC-01A-11D-A14H-05,5.16732,1.1308954,Source,LumA
TCGA-E2-A1L9-01A-11D-A13K-05,6.145611,0.7968303,Source,LumA
TCGA-D8-A1JH-01A-11D-A13K-05,6.923573,0.48967344,Source,LumA
TCGA-E9-A295-01A-11D-A16G-05,4.609106,3.838486,Source,LumA
TCGA-AR-A24X-01A-11D-A16A-05,5.6378016,3.9820812,Source,LumA
TCGA-LL-A7SZ-01A-32D-A357-05,7.560372,2.7343855,Source,LumA
TCGA-S3-A6ZH-01A-22D-A32T-05,4.306396,1.0365142,Source,LumA
TCGA-OL-A5RU-01A-11D-A28C-05,5.9405017,0.49536666,Source,LumA
TCGA-AC-A3YJ-01A-11D-A230-05,5.6040845,0.8657174,Source,LumA
TCGA-E9-A1RA-01A-11D-A14H-05,6.671523,0.79189444,Source,LumA
TCGA-AO-A12C-01A-11D-A10N-05,5.896963,2.7127051,Source,LumA
TCGA-BH-A0B2-01A-11D-A10N-05,6.432715,1.279021,Source,LumA
TCGA-E2-A1IG-01A-11D-A145-05,4.029418,2.5033731,Source,LumA
TCGA-A2-A25D-01A-12D-A16G-05,5.846021,3.0243866,Source,LumA
TCGA-E9-A227-01A-11D-A161-05,5.682061,0.16433786,Source,LumA
TCGA-A7-A26H-01A-11D-A16A-05,4.658588,3.217759,Source,LumA
TCGA-GM-A3XN-01A-12D-A230-05,6.5846767,0.930568,Source,LumA
TCGA-A7-A4SC-01A-12D-A268-05,5.7572956,4.0769124,Source,LumA
TCGA-BH-A0W4-01A-11D-A10A-05,5.330704,0.986438,Source,LumA
TCGA-AO-A126-01A-11D-A10N-05,5.5934534,2.8811533,Source,LumA
TCGA-E9-A1R0-01A-22D-A16G-05,4.2762136,2.0173235,Source,LumA
TCGA-GM-A3XG-01A-31D-A244-05,7.591148,-0.46595258,Source,LumA
TCGA-AC-A8OS-01A-12D-A41Q-05,4.990243,2.446295,Source,LumA
TCGA-B6-A0WZ-01A-11D-A10A-05,5.077006,2.439204,Source,LumA
TCGA-GM-A3NY-01A-11D-A21R-05,5.5573945,2.1626477,Source,LumA
TCGA-A2-A0SU-01A-11D-A10P-05,7.1215153,-0.38428918,Source,LumA
TCGA-E2-A107-01A-11D-A10N-05,4.8224273,2.0263858,Source,LumA
TCGA-B6-A0X4-01A-11D-A10A-05,5.740143,-0.26591656,Source,LumA
TCGA-BH-A0HB-01A-11D-A10P-05,5.82053,2.6047955,Source,LumA
TCGA-D8-A27K-01A-11D-A16G-05,6.3281527,1.2794892,Source,LumA
TCGA-A2-A0CR-01A-11D-A22B-05,6.5865583,2.9267793,Source,LumA
TCGA-LL-A5YN-01A-11D-A28C-05,6.6337013,2.5262399,Source,LumA
TCGA-EW-A1J1-01A-11D-A13K-05,5.29187,0.032834522,Source,LumA
TCGA-AQ-A1H3-01A-31D-A13K-05,5.8829966,2.6770654,Source,LumA
TCGA-E9-A229-01A-31D-A161-05,5.4260945,0.35541648,Source,LumA
TCGA-AR-A24T-01A-11D-A16A-05,5.5652475,4.4740005,Source,LumA
TCGA-A7-A426-01A-22D-A244-05,4.9137974,1.7119054,Source,LumA
TCGA-OL-A66K-01A-11D-A29O-05,5.2775636,2.5478404,Source,LumA
TCGA-AQ-A1H2-01A-11D-A13K-05,4.0618634,1.1249336,Source,LumA
TCGA-BH-A0BT-01A-11D-A12R-05,4.5209026,-0.0017604952,Source,LumA
TCGA-A7-A5ZW-01A-12D-A29O-05,7.1262546,0.6575708,Source,LumA
TCGA-3C-AALK-01A-11D-A41Q-05,5.1628094,4.794204,Source,LumA
TCGA-AN-A0XO-01A-11D-A10A-05,4.937382,2.4296942,Source,LumA
TCGA-EW-A6S9-01A-22D-A33F-05,5.3731055,1.0105301,Source,LumA
TCGA-BH-A0BA-01A-11D-A10P-05,5.0026603,2.514266,Source,LumA
TCGA-BH-A1FR-01A-11D-A13K-05,6.748191,-0.07009348,Source,LumA
TCGA-BH-A1FG-01A-11D-A13K-05,6.195959,0.6478985,Source,LumA
TCGA-BH-A0HN-01A-11D-A10P-05,4.7324038,1.0429797,Source,LumA
TCGA-JL-A3YX-01A-11D-A230-05,5.1600657,0.93635225,Source,LumA
TCGA-B6-A0RO-01A-22D-A10P-05,5.2863727,1.7660155,Source,LumA
TCGA-AC-A3EH-01A-22D-A22B-05,4.634537,3.32933,Source,LumA
TCGA-AN-A0XS-01A-22D-A10A-05,4.7906327,0.90501195,Source,LumA
TCGA-BH-A0DS-01A-11D-A10P-05,5.325422,4.261571,Source,LumA
TCGA-E9-A247-01A-11D-A16A-05,5.201997,4.139312,Source,LumA
TCGA-AR-A1AN-01A-11D-A12R-05,5.8841486,0.110032886,Source,LumA
TCGA-PE-A5DE-01A-11D-A27Y-05,4.831816,1.2032639,Source,LumA
TCGA-S3-AA11-01A-31D-A41Q-05,5.19706,4.5953364,Source,LumA
TCGA-EW-A1PA-01A-11D-A145-05,6.324911,2.353664,Source,LumA
TCGA-BH-A28Q-01A-11D-A16G-05,5.843998,2.466476,Source,LumA
TCGA-BH-A6R8-01A-21D-A33F-05,4.2709975,0.44895068,Source,LumA
TCGA-A2-A0YL-01A-21D-A10A-05,5.63106,0.15772538,Source,LumA
TCGA-A2-A0CK-01A-11D-A22B-05,5.6815295,0.9620889,Source,LumA
TCGA-A1-A0SH-01A-11D-A10P-05,6.605357,0.49123544,Source,LumA
TCGA-E9-A1R3-01A-31D-A14N-05,5.3510265,-0.60165644,Source,LumA
TCGA-D8-A1XM-01A-21D-A14N-05,6.5390887,0.5612575,Source,LumA
TCGA-AO-A0JJ-01A-11D-A10P-05,5.1975536,1.6853656,Source,LumA
TCGA-B6-A0WT-01A-11D-A10A-05,4.8215218,0.84749454,Source,LumA
TCGA-A2-A4RW-01A-21D-A268-05,5.9389844,3.9263117,Source,LumA
TCGA-AR-A0TZ-01A-12D-A10P-05,4.9558225,4.939362,Source,LumA
TCGA-D8-A1JS-01A-11D-A13K-05,5.322864,0.57087207,Source,LumA
TCGA-AC-A3QP-01A-11D-A230-05,6.4079633,0.2611108,Source,LumA
TCGA-D8-A3Z6-01A-11D-A23D-05,4.7622066,2.0276623,Source,LumA
TCGA-A1-A0SQ-01A-21D-A145-05,4.5408425,0.6280835,Source,LumA
TCGA-AO-A12B-01A-11D-A10N-05,5.416449,0.7412023,Source,LumA
TCGA-LQ-A4E4-01A-11D-A268-05,4.9019938,4.0892735,Source,LumA
TCGA-AR-A1AU-01A-11D-A12R-05,6.4050183,0.15096569,Source,LumA
TCGA-E2-A14U-01A-11D-A22B-05,7.246508,-0.39549878,Source,LumA
TCGA-GM-A2DL-01A-11D-A18O-05,4.9170504,3.6236951,Source,LumA
TCGA-E9-A1RI-01A-11D-A16A-05,6.3046937,1.8781295,Source,LumA
TCGA-A2-A0T7-01A-21D-A10P-05,6.702058,2.132672,Source,LumA
TCGA-B6-A2IU-01A-32D-A18O-05,4.6876993,1.4039019,Source,LumA
TCGA-AC-A8OR-01A-21D-A41Q-05,7.349671,-0.38371816,Source,LumA
TCGA-E2-A1BD-01A-11D-A12R-05,5.332809,3.012534,Source,LumA
TCGA-B6-A1KI-01A-11D-A14N-05,5.9640856,0.378927,Source,LumA
TCGA-GM-A2DN-01A-11D-A17Z-05,6.0184517,2.8709576,Source,LumA
TCGA-A7-A4SA-01A-11D-A268-05,7.012532,0.89295053,Source,LumA
TCGA-D8-A1JP-01A-11D-A13K-05,5.771318,0.81102353,Source,LumA
TCGA-E2-A1B4-01A-11D-A12R-05,5.019922,0.6787741,Source,LumA
TCGA-E9-A3Q9-01A-11D-A21R-05,4.252876,0.53912604,Source,LumA
TCGA-AR-A24L-01A-11D-A16A-05,6.4628687,0.9205905,Source,LumA
TCGA-LL-A5YL-01A-12D-A29O-05,5.4811387,4.3042436,Source,LumA
TCGA-A7-A3J0-01A-11D-A212-05,6.259246,-0.458726,Source,LumA
TCGA-A2-A0YF-01A-21D-A10A-05,4.730682,0.80531305,Source,LumA
TCGA-E2-A1IK-01A-11D-A145-05,6.4184356,-0.35289577,Source,LumA
TCGA-D8-A1XO-01A-11D-A14N-05,6.0613,0.8268567,Source,LumA
TCGA-AR-A1AK-01A-21D-A12R-05,5.5164447,1.8613164,Source,LumA
TCGA-D8-A73W-01A-22D-A357-05,5.2258754,1.2261777,Source,LumA
TCGA-AC-A2FE-01A-11D-A19Z-05,5.622394,4.1713343,Source,LumA
TCGA-A7-A3IY-01A-21D-A21R-05,7.4653087,-0.40845367,Source,LumA
TCGA-AR-A252-01A-11D-A16A-05,7.661781,2.367644,Source,LumA
TCGA-A2-A0EP-01A-52D-A230-05,8.895645,2.1699505,Source,LumA
TCGA-BH-A1EU-01A-11D-A138-05,7.144681,0.3859933,Source,LumA
TCGA-AC-A62Y-01A-11D-A29O-05,5.947682,0.38075906,Source,LumA
TCGA-E2-A2P5-01A-11D-A19Z-05,4.5375986,3.3610923,Source,LumA
TCGA-A2-A0CO-01A-13D-A22B-05,4.3731194,1.475546,Source,LumA
TCGA-B6-A0RP-01A-21D-A10P-05,4.76306,1.3294817,Source,LumA
TCGA-AO-A0JC-01A-11D-A10P-05,9.323024,2.7024512,Source,LumA
TCGA-D8-A1X9-01A-12D-A161-05,4.1317244,3.762858,Source,LumA
TCGA-LL-A6FP-01A-11D-A31V-05,3.6078112,0.6085482,Source,LumA
TCGA-EW-A1IW-01A-11D-A13K-05,5.269693,4.4908214,Source,LumA
TCGA-AR-A2LJ-01A-12D-A19Z-05,6.7307267,0.39289185,Source,LumA
TCGA-E9-A22B-01A-11D-A161-05,5.405366,5.218696,Source,LumA
TCGA-A2-A3KD-01A-12D-A212-05,6.9806566,0.03826424,Source,LumA
TCGA-D8-A1XG-01A-11D-A14H-05,7.4818835,-0.46226707,Source,LumA
TCGA-A8-A0A6-01A-12D-A10P-05,5.7622876,3.6493773,Source,LumA
TCGA-E2-A15I-01A-21D-A138-05,4.8849773,-0.028877,Source,LumA
TCGA-AQ-A7U7-01A-22D-A357-05,6.1928153,3.2565389,Source,LumA
TCGA-AR-A5QN-01A-12D-A28C-05,5.1451154,4.8492675,Source,LumA
TCGA-D8-A27I-01A-11D-A16G-05,5.7090516,0.7952122,Source,LumA
TCGA-C8-A1HE-01A-11D-A13K-05,5.785373,2.9833055,Source,LumA
TCGA-AN-A0XV-01A-11D-A10A-05,5.2165127,3.7696753,Source,LumA
TCGA-E2-A10E-01A-21D-A10N-05,5.3400173,3.8964846,Source,LumA
TCGA-AR-A2LE-01A-11D-A17Z-05,5.040765,1.0391226,Source,LumA
TCGA-AR-A24V-01A-21D-A16A-05,4.066488,1.3024864,Source,LumA
TCGA-AC-A23E-01A-11D-A161-05,4.529637,1.6833099,Source,LumA
TCGA-PE-A5DD-01A-12D-A27Y-05,4.8593917,4.648999,Source,LumA
TCGA-LD-A74U-01A-13D-A33F-05,6.0256214,1.9738755,Source,LumA
TCGA-E2-A1IJ-01A-11D-A145-05,5.3946557,1.382107,Source,LumA
TCGA-EW-A1J5-01A-11D-A13K-05,4.6286654,2.2362218,Source,LumA
TCGA-E9-A1N4-01A-11D-A14N-05,5.145419,-0.059846286,Source,LumA
TCGA-AC-A6IX-01A-12D-A32T-05,5.96645,3.8250718,Source,LumA
TCGA-BH-A0H7-01A-13D-A10P-05,4.628059,2.6266243,Source,LumA
TCGA-AN-A0XL-01A-11D-A10N-05,3.7611253,0.3981993,Source,LumA
TCGA-AR-A1AP-01A-11D-A12R-05,5.564189,3.926583,Source,LumA
TCGA-AR-A0TR-01A-11D-A10P-05,5.5449977,0.47503147,Source,LumA
TCGA-E9-A5FK-01A-11D-A27Y-05,6.334492,3.3446991,Source,LumA
